user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,weekday,month
1061,2024-03-10 22:35:58.319439813,Microsoft Teams,Productivity,27.11,5,4,True,Sunday,3
1072,2024-03-10 23:19:39.993331111,Notion,Productivity,97.83,2,4,True,Sunday,3
1034,2024-03-11 00:03:21.667222408,Microsoft Teams,Productivity,9.24,0,3,True,Monday,3
1021,2024-03-11 00:47:03.341113705,Chrome,Utilities,14.22,1,2,False,Monday,3
1030,2024-03-11 01:30:45.015005002,Snapchat,Social,1.53,1,6,False,Monday,3
1056,2024-03-11 02:14:26.688896299,Google Maps,Utilities,10.35,2,2,False,Monday,3
1096,2024-03-11 02:58:08.362787596,Weather,Utilities,36.09,1,3,False,Monday,3
1097,2024-03-11 03:41:50.036678893,Twitter,Social,22.95,0,5,False,Monday,3
1026,2024-03-11 04:25:31.710570190,Twitter,Social,9.76,1,5,False,Monday,3
1016,2024-03-11 05:09:13.384461487,Instagram,Social,13.37,4,3,False,Monday,3
1028,2024-03-11 05:52:55.058352784,Microsoft Teams,Productivity,22.28,1,5,True,Monday,3
1050,2024-03-11 06:36:36.732244082,Netflix,Entertainment,0.61,2,6,False,Monday,3
1051,2024-03-11 07:20:18.406135379,TikTok,Entertainment,22.88,1,6,False,Monday,3
1038,2024-03-11 08:04:00.080026676,Twitch,Entertainment,30.16,4,7,False,Monday,3
1065,2024-03-11 08:47:41.753917973,Google Docs,Productivity,14.05,2,5,True,Monday,3
1015,2024-03-11 09:31:23.427809270,Camera,Utilities,11.85,2,4,False,Monday,3
1030,2024-03-11 10:15:05.101700567,Chrome,Utilities,36.25,1,8,False,Monday,3
1067,2024-03-11 10:58:46.775591864,Weather,Utilities,30.02,1,3,False,Monday,3
1049,2024-03-11 11:42:28.449483161,Google Docs,Productivity,36.0,4,4,True,Monday,3
1016,2024-03-11 12:26:10.123374458,Twitter,Social,81.37,4,7,False,Monday,3
1081,2024-03-11 13:09:51.797265755,Google Maps,Utilities,3.02,1,5,False,Monday,3
1047,2024-03-11 13:53:33.471157053,Netflix,Entertainment,4.38,0,9,False,Monday,3
1034,2024-03-11 14:37:15.145048350,TikTok,Entertainment,67.5,3,2,False,Monday,3
1009,2024-03-11 15:20:56.818939647,Slack,Productivity,9.4,5,5,True,Monday,3
1066,2024-03-11 16:04:38.492830944,Spotify,Entertainment,36.79,0,2,False,Monday,3
1096,2024-03-11 16:48:20.166722241,Google Maps,Utilities,5.43,3,1,False,Monday,3
1062,2024-03-11 17:32:01.840613538,Spotify,Entertainment,34.83,2,8,False,Monday,3
1011,2024-03-11 18:15:43.514504835,Twitch,Entertainment,3.19,1,3,False,Monday,3
1056,2024-03-11 18:59:25.188396132,Snapchat,Social,71.79,1,6,False,Monday,3
1094,2024-03-11 19:43:06.862287429,Facebook,Social,26.72,1,3,False,Monday,3
1069,2024-03-11 20:26:48.536178726,Twitter,Social,1.58,3,4,False,Monday,3
1097,2024-03-11 21:10:30.210070024,Google Docs,Productivity,43.46,2,6,True,Monday,3
1051,2024-03-11 21:54:11.883961321,Google Docs,Productivity,36.14,1,2,True,Monday,3
1043,2024-03-11 22:37:53.557852618,Spotify,Entertainment,43.03,3,8,False,Monday,3
1081,2024-03-11 23:21:35.231743915,Gmail,Utilities,8.37,5,3,False,Monday,3
1075,2024-03-12 00:05:16.905635212,YouTube,Entertainment,7.13,4,10,False,Tuesday,3
1041,2024-03-12 00:48:58.579526509,Facebook,Social,46.79,3,2,False,Tuesday,3
1080,2024-03-12 01:32:40.253417806,TikTok,Entertainment,37.09,2,2,False,Tuesday,3
1046,2024-03-12 02:16:21.927309103,Slack,Productivity,45.54,2,5,True,Tuesday,3
1072,2024-03-12 03:00:03.601200400,Notion,Productivity,45.64,1,6,True,Tuesday,3
1005,2024-03-12 03:43:45.275091697,Netflix,Entertainment,103.31,1,5,False,Tuesday,3
1057,2024-03-12 04:27:26.948982995,YouTube,Entertainment,20.23,2,6,False,Tuesday,3
1038,2024-03-12 05:11:08.622874292,Facebook,Social,0.03,0,6,False,Tuesday,3
1083,2024-03-12 05:54:50.296765589,Chrome,Utilities,19.31,2,3,False,Tuesday,3
1100,2024-03-12 06:38:31.970656886,Camera,Utilities,2.07,2,6,False,Tuesday,3
1023,2024-03-12 07:22:13.644548183,Spotify,Entertainment,73.22,1,8,False,Tuesday,3
1027,2024-03-12 08:05:55.318439480,Twitch,Entertainment,93.6,1,9,False,Tuesday,3
1081,2024-03-12 08:49:36.992330777,Google Maps,Utilities,34.83,1,3,False,Tuesday,3
1033,2024-03-12 09:33:18.666222074,Weather,Utilities,7.33,2,4,False,Tuesday,3
1018,2024-03-12 10:17:00.340113371,Chrome,Utilities,3.77,0,5,False,Tuesday,3
1031,2024-03-12 11:00:42.014004668,WhatsApp,Social,26.23,3,3,False,Tuesday,3
1054,2024-03-12 11:44:23.687895966,Spotify,Entertainment,13.95,3,3,False,Tuesday,3
1092,2024-03-12 12:28:05.361787263,Snapchat,Social,93.72,1,9,False,Tuesday,3
1041,2024-03-12 13:11:47.035678560,Gmail,Utilities,2.22,2,3,False,Tuesday,3
1052,2024-03-12 13:55:28.709569857,Slack,Productivity,81.21,4,4,True,Tuesday,3
1095,2024-03-12 14:39:10.383461154,Twitch,Entertainment,19.35,2,1,False,Tuesday,3
1041,2024-03-12 15:22:52.057352451,Twitter,Social,125.59,2,7,False,Tuesday,3
1040,2024-03-12 16:06:33.731243748,Microsoft Teams,Productivity,33.25,4,9,True,Tuesday,3
1066,2024-03-12 16:50:15.405135045,Camera,Utilities,18.76,4,5,False,Tuesday,3
1074,2024-03-12 17:33:57.079026342,Instagram,Social,38.8,3,4,False,Tuesday,3
1089,2024-03-12 18:17:38.752917639,Twitter,Social,25.8,2,4,False,Tuesday,3
1039,2024-03-12 19:01:20.426808937,Weather,Utilities,21.59,0,2,False,Tuesday,3
1079,2024-03-12 19:45:02.100700234,Slack,Productivity,1.11,2,4,True,Tuesday,3
1096,2024-03-12 20:28:43.774591531,Gmail,Utilities,1.56,3,6,False,Tuesday,3
1001,2024-03-12 21:12:25.448482828,Slack,Productivity,37.73,1,3,True,Tuesday,3
1087,2024-03-12 21:56:07.122374125,Twitch,Entertainment,0.06,2,6,False,Tuesday,3
1078,2024-03-12 22:39:48.796265422,Twitter,Social,8.37,3,5,False,Tuesday,3
1056,2024-03-12 23:23:30.470156719,Notion,Productivity,1.6,1,6,True,Tuesday,3
1053,2024-03-13 00:07:12.144048016,WhatsApp,Social,0.5,2,8,False,Wednesday,3
1044,2024-03-13 00:50:53.817939313,Weather,Utilities,65.35,1,2,False,Wednesday,3
1008,2024-03-13 01:34:35.491830610,Google Docs,Productivity,27.24,1,8,True,Wednesday,3
1027,2024-03-13 02:18:17.165721908,Notion,Productivity,8.16,1,7,True,Wednesday,3
1003,2024-03-13 03:01:58.839613205,Google Docs,Productivity,0.56,8,1,True,Wednesday,3
1093,2024-03-13 03:45:40.513504502,Google Maps,Utilities,82.74,0,1,False,Wednesday,3
1100,2024-03-13 04:29:22.187395799,Facebook,Social,23.95,2,7,False,Wednesday,3
1032,2024-03-13 05:13:03.861287096,Evernote,Productivity,54.33,0,8,True,Wednesday,3
1094,2024-03-13 05:56:45.535178393,Camera,Utilities,31.74,2,4,False,Wednesday,3
1022,2024-03-13 06:40:27.209069690,Chrome,Utilities,21.03,5,9,False,Wednesday,3
1082,2024-03-13 07:24:08.882960987,Gmail,Utilities,12.7,3,5,False,Wednesday,3
1076,2024-03-13 08:07:50.556852284,Notion,Productivity,23.18,1,6,True,Wednesday,3
1099,2024-03-13 08:51:32.230743581,Camera,Utilities,36.23,2,6,False,Wednesday,3
1099,2024-03-13 09:35:13.904634879,Spotify,Entertainment,15.14,1,7,False,Wednesday,3
1073,2024-03-13 10:18:55.578526176,Twitter,Social,85.92,0,7,False,Wednesday,3
1060,2024-03-13 11:02:37.252417473,Facebook,Social,20.24,3,5,False,Wednesday,3
1091,2024-03-13 11:46:18.926308770,Microsoft Teams,Productivity,26.45,1,7,True,Wednesday,3
1058,2024-03-13 12:30:00.600200067,YouTube,Entertainment,18.51,1,7,False,Wednesday,3
1078,2024-03-13 13:13:42.274091364,Evernote,Productivity,47.08,3,6,True,Wednesday,3
1083,2024-03-13 13:57:23.947982661,Google Docs,Productivity,97.83,2,1,True,Wednesday,3
1057,2024-03-13 14:41:05.621873958,Facebook,Social,64.16,2,2,False,Wednesday,3
1076,2024-03-13 15:24:47.295765255,Twitter,Social,11.88,0,3,False,Wednesday,3
1009,2024-03-13 16:08:28.969656552,Slack,Productivity,6.33,3,10,True,Wednesday,3
1064,2024-03-13 16:52:10.643547849,Slack,Productivity,18.07,2,4,True,Wednesday,3
1022,2024-03-13 17:35:52.317439147,Evernote,Productivity,6.41,0,6,True,Wednesday,3
1053,2024-03-13 18:19:33.991330444,WhatsApp,Social,28.82,2,2,False,Wednesday,3
1056,2024-03-13 19:03:15.665221741,Netflix,Entertainment,54.83,2,7,False,Wednesday,3
1099,2024-03-13 19:46:57.339113038,TikTok,Entertainment,19.25,4,5,False,Wednesday,3
1096,2024-03-13 20:30:39.013004335,Gmail,Utilities,25.07,0,5,False,Wednesday,3
1088,2024-03-13 21:14:20.686895632,Snapchat,Social,104.38,2,1,False,Wednesday,3
1081,2024-03-13 21:58:02.360786929,Facebook,Social,3.47,3,9,False,Wednesday,3
1022,2024-03-13 22:41:44.034678226,Google Maps,Utilities,20.33,3,6,False,Wednesday,3
1025,2024-03-13 23:25:25.708569523,Notion,Productivity,53.8,3,6,True,Wednesday,3
1039,2024-03-14 00:09:07.382460820,Netflix,Entertainment,2.41,2,4,False,Thursday,3
1056,2024-03-14 00:52:49.056352118,Google Maps,Utilities,23.49,5,9,False,Thursday,3
1038,2024-03-14 01:36:30.730243415,Camera,Utilities,77.02,2,3,False,Thursday,3
1012,2024-03-14 02:20:12.404134712,Camera,Utilities,44.11,2,2,False,Thursday,3
1028,2024-03-14 03:03:54.078026009,Gmail,Utilities,44.38,3,5,False,Thursday,3
1036,2024-03-14 03:47:35.751917306,Slack,Productivity,35.89,1,3,True,Thursday,3
1025,2024-03-14 04:31:17.425808603,Camera,Utilities,7.95,2,3,False,Thursday,3
1047,2024-03-14 05:14:59.099699900,Chrome,Utilities,8.19,0,8,False,Thursday,3
1090,2024-03-14 05:58:40.773591197,Facebook,Social,76.55,1,8,False,Thursday,3
1013,2024-03-14 06:42:22.447482494,Evernote,Productivity,31.1,1,7,True,Thursday,3
1028,2024-03-14 07:26:04.121373791,Camera,Utilities,4.44,5,4,False,Thursday,3
1026,2024-03-14 08:09:45.795265089,Google Maps,Utilities,10.08,1,6,False,Thursday,3
1005,2024-03-14 08:53:27.469156386,Google Maps,Utilities,40.88,2,5,False,Thursday,3
1062,2024-03-14 09:37:09.143047683,WhatsApp,Social,25.82,1,7,False,Thursday,3
1041,2024-03-14 10:20:50.816938980,WhatsApp,Social,16.39,0,3,False,Thursday,3
1082,2024-03-14 11:04:32.490830277,Netflix,Entertainment,9.11,2,4,False,Thursday,3
1037,2024-03-14 11:48:14.164721574,Facebook,Social,28.57,0,7,False,Thursday,3
1009,2024-03-14 12:31:55.838612871,Facebook,Social,16.49,1,2,False,Thursday,3
1066,2024-03-14 13:15:37.512504168,Twitch,Entertainment,11.49,3,6,False,Thursday,3
1009,2024-03-14 13:59:19.186395465,Facebook,Social,51.78,1,6,False,Thursday,3
1023,2024-03-14 14:43:00.860286762,Google Docs,Productivity,3.8,2,7,True,Thursday,3
1057,2024-03-14 15:26:42.534178060,Twitter,Social,19.81,5,7,False,Thursday,3
1092,2024-03-14 16:10:24.208069357,TikTok,Entertainment,77.49,2,1,False,Thursday,3
1013,2024-03-14 16:54:05.881960654,Microsoft Teams,Productivity,30.98,0,9,True,Thursday,3
1039,2024-03-14 17:37:47.555851951,Evernote,Productivity,15.5,1,7,True,Thursday,3
1067,2024-03-14 18:21:29.229743248,TikTok,Entertainment,0.43,1,6,False,Thursday,3
1063,2024-03-14 19:05:10.903634545,Chrome,Utilities,31.66,3,6,False,Thursday,3
1051,2024-03-14 19:48:52.577525842,Weather,Utilities,44.71,3,6,False,Thursday,3
1083,2024-03-14 20:32:34.251417139,Slack,Productivity,56.83,4,5,True,Thursday,3
1017,2024-03-14 21:16:15.925308436,Slack,Productivity,13.18,1,3,True,Thursday,3
1088,2024-03-14 21:59:57.599199733,Camera,Utilities,30.51,2,6,False,Thursday,3
1085,2024-03-14 22:43:39.273091031,Instagram,Social,63.91,0,3,False,Thursday,3
1069,2024-03-14 23:27:20.946982328,Slack,Productivity,38.93,0,3,True,Thursday,3
1053,2024-03-15 00:11:02.620873625,Notion,Productivity,22.73,2,7,True,Friday,3
1002,2024-03-15 00:54:44.294764922,Camera,Utilities,16.4,3,4,False,Friday,3
1036,2024-03-15 01:38:25.968656219,Spotify,Entertainment,4.11,4,1,False,Friday,3
1017,2024-03-15 02:22:07.642547516,YouTube,Entertainment,14.75,1,5,False,Friday,3
1021,2024-03-15 03:05:49.316438813,Twitch,Entertainment,31.96,2,5,False,Friday,3
1070,2024-03-15 03:49:30.990330110,TikTok,Entertainment,21.31,0,2,False,Friday,3
1039,2024-03-15 04:33:12.664221407,Google Docs,Productivity,9.71,2,9,True,Friday,3
1049,2024-03-15 05:16:54.338112704,Gmail,Utilities,83.9,3,2,False,Friday,3
1079,2024-03-15 06:00:36.012004002,Evernote,Productivity,88.73,1,4,True,Friday,3
1079,2024-03-15 06:44:17.685895299,WhatsApp,Social,29.17,2,5,False,Friday,3
1080,2024-03-15 07:27:59.359786596,Snapchat,Social,29.31,2,4,False,Friday,3
1063,2024-03-15 08:11:41.033677893,Evernote,Productivity,41.61,0,8,True,Friday,3
1017,2024-03-15 08:55:22.707569190,Facebook,Social,33.34,0,6,False,Friday,3
1092,2024-03-15 09:39:04.381460487,Snapchat,Social,27.18,2,4,False,Friday,3
1041,2024-03-15 10:22:46.055351784,Instagram,Social,68.73,4,4,False,Friday,3
1042,2024-03-15 11:06:27.729243081,WhatsApp,Social,114.58,1,5,False,Friday,3
1020,2024-03-15 11:50:09.403134378,Camera,Utilities,2.33,1,4,False,Friday,3
1098,2024-03-15 12:33:51.077025675,Notion,Productivity,4.8,1,2,True,Friday,3
1099,2024-03-15 13:17:32.750916973,Snapchat,Social,0.28,2,7,False,Friday,3
1054,2024-03-15 14:01:14.424808270,Camera,Utilities,41.38,3,2,False,Friday,3
1025,2024-03-15 14:44:56.098699567,Chrome,Utilities,1.24,2,3,False,Friday,3
1047,2024-03-15 15:28:37.772590864,Notion,Productivity,30.21,3,4,True,Friday,3
1042,2024-03-15 16:12:19.446482161,Instagram,Social,209.48,3,5,False,Friday,3
1028,2024-03-15 16:56:01.120373458,Evernote,Productivity,13.05,0,4,True,Friday,3
1015,2024-03-15 17:39:42.794264755,WhatsApp,Social,32.36,5,3,False,Friday,3
1088,2024-03-15 18:23:24.468156052,TikTok,Entertainment,29.09,2,5,False,Friday,3
1089,2024-03-15 19:07:06.142047349,Spotify,Entertainment,22.95,1,2,False,Friday,3
1038,2024-03-15 19:50:47.815938646,Microsoft Teams,Productivity,10.32,1,4,True,Friday,3
1021,2024-03-15 20:34:29.489829944,Gmail,Utilities,15.53,0,7,False,Friday,3
1010,2024-03-15 21:18:11.163721241,Microsoft Teams,Productivity,18.39,2,8,True,Friday,3
1015,2024-03-15 22:01:52.837612538,Spotify,Entertainment,16.64,2,7,False,Friday,3
1089,2024-03-15 22:45:34.511503835,Gmail,Utilities,8.55,2,8,False,Friday,3
1037,2024-03-15 23:29:16.185395132,Google Maps,Utilities,26.23,5,0,False,Friday,3
1065,2024-03-16 00:12:57.859286429,Instagram,Social,6.24,3,7,False,Saturday,3
1082,2024-03-16 00:56:39.533177726,Netflix,Entertainment,64.7,2,7,False,Saturday,3
1025,2024-03-16 01:40:21.207069023,Slack,Productivity,5.4,5,4,True,Saturday,3
1036,2024-03-16 02:24:02.880960320,Chrome,Utilities,22.86,4,3,False,Saturday,3
1001,2024-03-16 03:07:44.554851617,Facebook,Social,164.81,2,7,False,Saturday,3
1064,2024-03-16 03:51:26.228742915,YouTube,Entertainment,14.57,0,4,False,Saturday,3
1048,2024-03-16 04:35:07.902634212,Netflix,Entertainment,38.59,1,2,False,Saturday,3
1062,2024-03-16 05:18:49.576525509,Facebook,Social,6.06,1,3,False,Saturday,3
1013,2024-03-16 06:02:31.250416806,Slack,Productivity,0.2,0,5,True,Saturday,3
1024,2024-03-16 06:46:12.924308103,Google Maps,Utilities,13.59,2,2,False,Saturday,3
1012,2024-03-16 07:29:54.598199400,Gmail,Utilities,24.74,2,2,False,Saturday,3
1040,2024-03-16 08:13:36.272090697,TikTok,Entertainment,26.21,2,12,False,Saturday,3
1058,2024-03-16 08:57:17.945981994,Notion,Productivity,1.51,4,0,True,Saturday,3
1030,2024-03-16 09:40:59.619873291,WhatsApp,Social,64.29,2,5,False,Saturday,3
1070,2024-03-16 10:24:41.293764588,Twitter,Social,65.92,1,4,False,Saturday,3
1071,2024-03-16 11:08:22.967655886,WhatsApp,Social,23.44,3,3,False,Saturday,3
1010,2024-03-16 11:52:04.641547183,Google Maps,Utilities,7.65,3,3,False,Saturday,3
1045,2024-03-16 12:35:46.315438480,Microsoft Teams,Productivity,1.83,3,4,True,Saturday,3
1048,2024-03-16 13:19:27.989329777,Camera,Utilities,101.44,1,4,False,Saturday,3
1096,2024-03-16 14:03:09.663221074,Weather,Utilities,52.88,3,10,False,Saturday,3
1056,2024-03-16 14:46:51.337112371,Gmail,Utilities,42.59,3,4,False,Saturday,3
1045,2024-03-16 15:30:33.011003668,Evernote,Productivity,2.53,5,5,True,Saturday,3
1021,2024-03-16 16:14:14.684894965,YouTube,Entertainment,2.24,2,1,False,Saturday,3
1089,2024-03-16 16:57:56.358786262,Twitter,Social,124.97,3,5,False,Saturday,3
1002,2024-03-16 17:41:38.032677559,Netflix,Entertainment,14.61,1,2,False,Saturday,3
1029,2024-03-16 18:25:19.706568857,Facebook,Social,27.3,3,6,False,Saturday,3
1028,2024-03-16 19:09:01.380460154,Twitter,Social,61.45,2,5,False,Saturday,3
1047,2024-03-16 19:52:43.054351451,Twitter,Social,0.94,0,4,False,Saturday,3
1015,2024-03-16 20:36:24.728242748,Slack,Productivity,10.74,0,8,True,Saturday,3
1080,2024-03-16 21:20:06.402134045,Twitch,Entertainment,4.95,1,3,False,Saturday,3
1046,2024-03-16 22:03:48.076025342,Google Maps,Utilities,26.67,2,7,False,Saturday,3
1067,2024-03-16 22:47:29.749916639,Instagram,Social,0.53,2,2,False,Saturday,3
1061,2024-03-16 23:31:11.423807936,Google Maps,Utilities,9.98,1,6,False,Saturday,3
1069,2024-03-17 00:14:53.097699233,Microsoft Teams,Productivity,16.76,3,8,True,Sunday,3
1020,2024-03-17 00:58:34.771590530,Camera,Utilities,19.1,2,6,False,Sunday,3
1071,2024-03-17 01:42:16.445481827,Snapchat,Social,109.16,3,4,False,Sunday,3
1018,2024-03-17 02:25:58.119373125,Spotify,Entertainment,48.51,2,2,False,Sunday,3
1043,2024-03-17 03:09:39.793264422,Netflix,Entertainment,11.84,0,7,False,Sunday,3
1038,2024-03-17 03:53:21.467155719,Instagram,Social,1.19,1,5,False,Sunday,3
1018,2024-03-17 04:37:03.141047016,Snapchat,Social,36.23,2,3,False,Sunday,3
1023,2024-03-17 05:20:44.814938313,Google Maps,Utilities,29.17,5,6,False,Sunday,3
1062,2024-03-17 06:04:26.488829610,TikTok,Entertainment,35.08,0,6,False,Sunday,3
1021,2024-03-17 06:48:08.162720907,YouTube,Entertainment,46.1,1,6,False,Sunday,3
1010,2024-03-17 07:31:49.836612204,Camera,Utilities,58.75,1,2,False,Sunday,3
1046,2024-03-17 08:15:31.510503501,YouTube,Entertainment,1.45,2,2,False,Sunday,3
1045,2024-03-17 08:59:13.184394798,Twitter,Social,37.81,1,5,False,Sunday,3
1003,2024-03-17 09:42:54.858286096,Slack,Productivity,45.76,2,4,True,Sunday,3
1055,2024-03-17 10:26:36.532177393,Netflix,Entertainment,4.94,1,10,False,Sunday,3
1048,2024-03-17 11:10:18.206068690,WhatsApp,Social,26.8,1,6,False,Sunday,3
1038,2024-03-17 11:53:59.879959987,Netflix,Entertainment,8.61,2,5,False,Sunday,3
1000,2024-03-17 12:37:41.553851284,Snapchat,Social,12.9,4,4,False,Sunday,3
1026,2024-03-17 13:21:23.227742581,Notion,Productivity,18.1,3,5,True,Sunday,3
1013,2024-03-17 14:05:04.901633878,Spotify,Entertainment,10.48,0,7,False,Sunday,3
1048,2024-03-17 14:48:46.575525175,Gmail,Utilities,50.0,2,8,False,Sunday,3
1013,2024-03-17 15:32:28.249416472,Chrome,Utilities,0.41,1,6,False,Sunday,3
1041,2024-03-17 16:16:09.923307769,Google Maps,Utilities,39.38,1,6,False,Sunday,3
1070,2024-03-17 16:59:51.597199067,Spotify,Entertainment,12.43,2,6,False,Sunday,3
1060,2024-03-17 17:43:33.271090364,Snapchat,Social,14.65,2,1,False,Sunday,3
1058,2024-03-17 18:27:14.944981661,Instagram,Social,11.81,1,4,False,Sunday,3
1081,2024-03-17 19:10:56.618872958,Gmail,Utilities,31.4,0,2,False,Sunday,3
1032,2024-03-17 19:54:38.292764255,Gmail,Utilities,61.71,5,6,False,Sunday,3
1099,2024-03-17 20:38:19.966655552,Evernote,Productivity,53.21,3,8,True,Sunday,3
1030,2024-03-17 21:22:01.640546849,Google Maps,Utilities,31.16,5,9,False,Sunday,3
1072,2024-03-17 22:05:43.314438146,Instagram,Social,10.78,2,6,False,Sunday,3
1022,2024-03-17 22:49:24.988329443,Microsoft Teams,Productivity,43.69,6,5,True,Sunday,3
1069,2024-03-17 23:33:06.662220740,Notion,Productivity,0.01,1,5,True,Sunday,3
1045,2024-03-18 00:16:48.336112038,WhatsApp,Social,6.3,1,8,False,Monday,3
1001,2024-03-18 01:00:30.010003335,Notion,Productivity,65.7,4,5,True,Monday,3
1100,2024-03-18 01:44:11.683894632,Evernote,Productivity,16.17,2,1,True,Monday,3
1046,2024-03-18 02:27:53.357785929,Twitter,Social,57.72,2,4,False,Monday,3
1066,2024-03-18 03:11:35.031677226,Twitch,Entertainment,2.61,3,3,False,Monday,3
1059,2024-03-18 03:55:16.705568523,Facebook,Social,8.11,4,6,False,Monday,3
1083,2024-03-18 04:38:58.379459820,Google Maps,Utilities,62.96,1,6,False,Monday,3
1050,2024-03-18 05:22:40.053351117,YouTube,Entertainment,27.67,3,7,False,Monday,3
1033,2024-03-18 06:06:21.727242414,Slack,Productivity,64.93,5,3,True,Monday,3
1069,2024-03-18 06:50:03.401133711,TikTok,Entertainment,55.43,2,5,False,Monday,3
1051,2024-03-18 07:33:45.075025009,Snapchat,Social,59.13,4,8,False,Monday,3
1067,2024-03-18 08:17:26.748916306,Chrome,Utilities,11.92,2,2,False,Monday,3
1007,2024-03-18 09:01:08.422807603,Google Maps,Utilities,83.22,2,8,False,Monday,3
1067,2024-03-18 09:44:50.096698900,Weather,Utilities,3.14,4,2,False,Monday,3
1065,2024-03-18 10:28:31.770590197,Slack,Productivity,13.27,3,5,True,Monday,3
1016,2024-03-18 11:12:13.444481494,TikTok,Entertainment,79.68,1,3,False,Monday,3
1058,2024-03-18 11:55:55.118372791,Gmail,Utilities,0.67,3,3,False,Monday,3
1003,2024-03-18 12:39:36.792264088,Google Docs,Productivity,30.89,0,4,True,Monday,3
1043,2024-03-18 13:23:18.466155385,Notion,Productivity,24.92,1,7,True,Monday,3
1041,2024-03-18 14:07:00.140046682,YouTube,Entertainment,28.44,1,6,False,Monday,3
1009,2024-03-18 14:50:41.813937980,Slack,Productivity,25.27,2,6,True,Monday,3
1051,2024-03-18 15:34:23.487829277,TikTok,Entertainment,79.49,1,6,False,Monday,3
1056,2024-03-18 16:18:05.161720574,Instagram,Social,29.99,3,5,False,Monday,3
1020,2024-03-18 17:01:46.835611871,WhatsApp,Social,19.74,1,2,False,Monday,3
1016,2024-03-18 17:45:28.509503168,TikTok,Entertainment,4.85,0,4,False,Monday,3
1013,2024-03-18 18:29:10.183394465,Snapchat,Social,22.2,2,3,False,Monday,3
1029,2024-03-18 19:12:51.857285762,Camera,Utilities,15.59,2,5,False,Monday,3
1062,2024-03-18 19:56:33.531177059,Snapchat,Social,91.04,4,6,False,Monday,3
1067,2024-03-18 20:40:15.205068356,Notion,Productivity,2.23,3,2,True,Monday,3
1024,2024-03-18 21:23:56.878959653,Google Maps,Utilities,20.81,2,3,False,Monday,3
1076,2024-03-18 22:07:38.552850951,Twitch,Entertainment,9.17,1,3,False,Monday,3
1043,2024-03-18 22:51:20.226742248,Weather,Utilities,24.43,0,5,False,Monday,3
1067,2024-03-18 23:35:01.900633545,Twitch,Entertainment,17.54,2,7,False,Monday,3
1008,2024-03-19 00:18:43.574524842,Weather,Utilities,26.21,3,7,False,Tuesday,3
1008,2024-03-19 01:02:25.248416139,YouTube,Entertainment,18.27,2,6,False,Tuesday,3
1075,2024-03-19 01:46:06.922307436,Google Docs,Productivity,23.08,1,3,True,Tuesday,3
1007,2024-03-19 02:29:48.596198733,Slack,Productivity,3.11,2,8,True,Tuesday,3
1030,2024-03-19 03:13:30.270090030,Chrome,Utilities,84.4,2,9,False,Tuesday,3
1027,2024-03-19 03:57:11.943981327,Facebook,Social,78.08,1,5,False,Tuesday,3
1091,2024-03-19 04:40:53.617872624,Microsoft Teams,Productivity,42.77,1,6,True,Tuesday,3
1094,2024-03-19 05:24:35.291763922,Facebook,Social,11.37,1,5,False,Tuesday,3
1006,2024-03-19 06:08:16.965655219,Chrome,Utilities,20.34,1,4,False,Tuesday,3
1070,2024-03-19 06:51:58.639546516,Twitter,Social,19.63,1,3,False,Tuesday,3
1014,2024-03-19 07:35:40.313437813,Weather,Utilities,10.47,4,5,False,Tuesday,3
1096,2024-03-19 08:19:21.987329110,Facebook,Social,65.48,1,3,False,Tuesday,3
1056,2024-03-19 09:03:03.661220407,Twitter,Social,31.36,2,7,False,Tuesday,3
1016,2024-03-19 09:46:45.335111704,Slack,Productivity,10.02,2,3,True,Tuesday,3
1041,2024-03-19 10:30:27.009003001,Twitter,Social,44.59,2,11,False,Tuesday,3
1011,2024-03-19 11:14:08.682894298,Gmail,Utilities,8.21,3,4,False,Tuesday,3
1074,2024-03-19 11:57:50.356785595,Evernote,Productivity,67.1,3,7,True,Tuesday,3
1096,2024-03-19 12:41:32.030676893,Chrome,Utilities,62.33,0,3,False,Tuesday,3
1080,2024-03-19 13:25:13.704568190,YouTube,Entertainment,32.07,1,7,False,Tuesday,3
1079,2024-03-19 14:08:55.378459487,Spotify,Entertainment,25.16,1,8,False,Tuesday,3
1039,2024-03-19 14:52:37.052350784,Snapchat,Social,8.98,2,7,False,Tuesday,3
1095,2024-03-19 15:36:18.726242081,Gmail,Utilities,19.34,3,4,False,Tuesday,3
1034,2024-03-19 16:20:00.400133378,Facebook,Social,1.85,2,7,False,Tuesday,3
1097,2024-03-19 17:03:42.074024675,Google Docs,Productivity,3.62,1,7,True,Tuesday,3
1025,2024-03-19 17:47:23.747915972,Weather,Utilities,113.89,1,7,False,Tuesday,3
1057,2024-03-19 18:31:05.421807269,Google Docs,Productivity,68.26,2,10,True,Tuesday,3
1016,2024-03-19 19:14:47.095698566,Twitch,Entertainment,26.43,1,8,False,Tuesday,3
1047,2024-03-19 19:58:28.769589864,Weather,Utilities,22.11,2,3,False,Tuesday,3
1051,2024-03-19 20:42:10.443481161,Google Maps,Utilities,69.29,0,2,False,Tuesday,3
1036,2024-03-19 21:25:52.117372458,TikTok,Entertainment,22.78,2,2,False,Tuesday,3
1027,2024-03-19 22:09:33.791263755,Evernote,Productivity,7.67,0,4,True,Tuesday,3
